"Partner","Product","Year","PartnerISO","MonthName","ExportValue","Month"
"El Salvador","Soybeans","2005","SLV","April",0,4
"El Salvador","Soybeans","2007","SLV","April",0,4
"El Salvador","Soybeans","2010","SLV","April",0,4
"El Salvador","Soybeans","2011","SLV","April",0,4
"El Salvador","Soybeans","2015","SLV","April",0,4
"El Salvador","Soybeans","2016","SLV","April",0,4
"El Salvador","Soybeans","2017","SLV","April",0,4
"El Salvador","Soybeans","2018","SLV","April",0,4
"Ethiopia(*)","Soybeans","2018","ETH","April",0,4
"Czech Republic","Soybeans","2001","CZE","April",0,4
"Gabon","Soybeans","2007","GAB","April",0,4
"Georgia","Soybeans","2001","GEO","April",0,4
"Ghana","Soybeans","2006","GHA","April",0,4
"Ghana","Soybeans","2018","GHA","April",0,4
"Guatemala","Soybeans","2001","GTM","April",0,4
"Guatemala","Soybeans","2002","GTM","April",0,4
"Guatemala","Soybeans","2003","GTM","April",721,4
"Guatemala","Soybeans","2004","GTM","April",729,4
"Guatemala","Soybeans","2005","GTM","April",915,4
"Guatemala","Soybeans","2006","GTM","April",0,4
"Guatemala","Soybeans","2007","GTM","April",22,4
"Guatemala","Soybeans","2008","GTM","April",0,4
"Guatemala","Soybeans","2009","GTM","April",664,4
"Guatemala","Soybeans","2010","GTM","April",898,4
"Guatemala","Soybeans","2011","GTM","April",0,4
"Guatemala","Soybeans","2012","GTM","April",1238,4
"Guatemala","Soybeans","2013","GTM","April",0,4
"Guatemala","Soybeans","2014","GTM","April",1286,4
"Guatemala","Soybeans","2015","GTM","April",797,4
"Guatemala","Soybeans","2016","GTM","April",661,4
"Guatemala","Soybeans","2017","GTM","April",0,4
"Guatemala","Soybeans","2018","GTM","April",91,4
"Guyana","Soybeans","2001","GUY","April",0,4
"Guyana","Soybeans","2012","GUY","April",0,4
"Guyana","Soybeans","2015","GUY","April",0,4
"Guyana","Soybeans","2016","GUY","April",0,4
"Honduras","Soybeans","2003","HND","April",0,4
"Honduras","Soybeans","2011","HND","April",711,4
"Honduras","Soybeans","2012","HND","April",0,4
"Honduras","Soybeans","2013","HND","April",0,4
"Honduras","Soybeans","2014","HND","April",0,4
"Honduras","Soybeans","2016","HND","April",0,4
"Honduras","Soybeans","2017","HND","April",0,4
"Hungary","Soybeans","2001","HUN","April",0,4
"Hungary","Soybeans","2002","HUN","April",0,4
"Hungary","Soybeans","2007","HUN","April",15,4
"Hungary","Soybeans","2010","HUN","April",0,4
"Iceland","Soybeans","2011","ISL","April",0,4
"Iceland","Soybeans","2014","ISL","April",0,4
"Iceland","Soybeans","2017","ISL","April",0,4
"Cote d'Ivoire","Soybeans","2015","CIV","April",14,4
"Iraq","Soybeans","2012","IRQ","April",0,4
"Jordan","Soybeans","2001","JOR","April",0,4
"Jordan","Soybeans","2011","JOR","April",0,4
"Kyrgyzstan","Soybeans","2010","KGZ","April",0,4
"Korea, North","Soybeans","2005","PRK","April",0,4
"Korea, North","Soybeans","2008","PRK","April",0,4
"Liberia","Soybeans","2010","LBR","April",0,4
"Liberia","Soybeans","2011","LBR","April",0,4
"Liberia","Soybeans","2013","LBR","April",0,4
"Madagascar","Soybeans","2005","MDG","April",0,4
"Madagascar","Soybeans","2006","MDG","April",0,4
"Macau","Soybeans","2002","MAC","April",0,4
"Moldova","Soybeans","2010","MDA","April",0,4
"Mayotte","Soybeans","2012","MYT","April",0,4
"Mongolia","Soybeans","2006","MNG","April",0,4
"Morocco","Soybeans","2001","MAR","April",0,4
"Morocco","Soybeans","2002","MAR","April",0,4
"Morocco","Soybeans","2003","MAR","April",9978,4
"Morocco","Soybeans","2004","MAR","April",0,4
"Morocco","Soybeans","2005","MAR","April",21312,4
"Morocco","Soybeans","2006","MAR","April",5598,4
"Morocco","Soybeans","2007","MAR","April",0,4
"Morocco","Soybeans","2008","MAR","April",0,4
"Morocco","Soybeans","2009","MAR","April",0,4
"Morocco","Soybeans","2010","MAR","April",0,4
"Morocco","Soybeans","2011","MAR","April",0,4
"Morocco","Soybeans","2012","MAR","April",4013,4
"Morocco","Soybeans","2013","MAR","April",7532,4
"Morocco","Soybeans","2014","MAR","April",0,4
"Morocco","Soybeans","2015","MAR","April",6438,4
"Morocco","Soybeans","2016","MAR","April",5172,4
"Morocco","Soybeans","2017","MAR","April",7607,4
"Morocco","Soybeans","2018","MAR","April",2274,4
"Mauritania","Soybeans","2015","MRT","April",0,4
"Mozambique","Soybeans","2009","MOZ","April",0,4
"Mozambique","Soybeans","2017","MOZ","April",0,4
"Mozambique","Soybeans","2018","MOZ","April",0,4
"Nigeria","Soybeans","2003","NGA","April",528,4
"Nigeria","Soybeans","2005","NGA","April",0,4
"Nigeria","Soybeans","2008","NGA","April",0,4
"Nigeria","Soybeans","2013","NGA","April",0,4
"Nigeria","Soybeans","2015","NGA","April",0,4
"Nigeria","Soybeans","2018","NGA","April",0,4
"Norway(*)","Soybeans","2011","NOR","April",0,4
"Suriname","Soybeans","2006","SUR","April",0,4
"Suriname","Soybeans","2012","SUR","April",5,4
"Suriname","Soybeans","2016","SUR","April",0,4
"Suriname","Soybeans","2017","SUR","April",0,4
"Nicaragua","Soybeans","2001","NIC","April",0,4
"Nicaragua","Soybeans","2002","NIC","April",0,4
"Nicaragua","Soybeans","2003","NIC","April",0,4
"Nicaragua","Soybeans","2010","NIC","April",0,4
"Nicaragua","Soybeans","2011","NIC","April",0,4
"Nicaragua","Soybeans","2015","NIC","April",0,4
"Nicaragua","Soybeans","2016","NIC","April",0,4
"Nicaragua","Soybeans","2017","NIC","April",0,4
"Nicaragua","Soybeans","2018","NIC","April",0,4
"New Zealand(*)","Soybeans","2002","NZL","April",0,4
"New Zealand(*)","Soybeans","2003","NZL","April",0,4
"New Zealand(*)","Soybeans","2006","NZL","April",0,4
"New Zealand(*)","Soybeans","2008","NZL","April",0,4
"New Zealand(*)","Soybeans","2009","NZL","April",0,4
"New Zealand(*)","Soybeans","2016","NZL","April",0,4
"New Zealand(*)","Soybeans","2018","NZL","April",0,4
"Paraguay","Soybeans","2006","PRY","April",0,4
"Poland","Soybeans","2002","POL","April",30,4
"Poland","Soybeans","2003","POL","April",0,4
"Poland","Soybeans","2006","POL","April",0,4
"Poland","Soybeans","2008","POL","April",0,4
"Poland","Soybeans","2013","POL","April",3,4
"Poland","Soybeans","2014","POL","April",0,4
"Poland","Soybeans","2015","POL","April",0,4
"Poland","Soybeans","2017","POL","April",0,4
"Poland","Soybeans","2018","POL","April",0,4
"Panama","Soybeans","2002","PAN","April",0,4
"Panama","Soybeans","2003","PAN","April",19,4
"Panama","Soybeans","2006","PAN","April",0,4
"Panama","Soybeans","2007","PAN","April",0,4
"Panama","Soybeans","2008","PAN","April",4,4
"Panama","Soybeans","2009","PAN","April",0,4
"Panama","Soybeans","2010","PAN","April",586,4
"Panama","Soybeans","2011","PAN","April",0,4
"Panama","Soybeans","2012","PAN","April",0,4
"Panama","Soybeans","2013","PAN","April",0,4
"Panama","Soybeans","2014","PAN","April",0,4
"Panama","Soybeans","2015","PAN","April",2389,4
"Panama","Soybeans","2016","PAN","April",0,4
"Panama","Soybeans","2017","PAN","April",0,4
"Panama","Soybeans","2018","PAN","April",2713,4
"Papua New Guinea","Soybeans","2018","PNG","April",0,4
"Qatar","Soybeans","2017","QAT","April",0,4
"Russia","Soybeans","2005","RUS","April",0,4
"Russia","Soybeans","2006","RUS","April",0,4
"Russia","Soybeans","2007","RUS","April",23,4
"Russia","Soybeans","2008","RUS","April",66,4
"Russia","Soybeans","2009","RUS","April",0,4
"Russia","Soybeans","2010","RUS","April",0,4
"Russia","Soybeans","2011","RUS","April",0,4
"Russia","Soybeans","2012","RUS","April",0,4
"Russia","Soybeans","2013","RUS","April",0,4
"Russia","Soybeans","2014","RUS","April",0,4
"Russia","Soybeans","2015","RUS","April",20,4
"Russia","Soybeans","2016","RUS","April",0,4
"Saudi Arabia","Soybeans","2001","SAU","April",0,4
"Saudi Arabia","Soybeans","2006","SAU","April",7,4
"Saudi Arabia","Soybeans","2007","SAU","April",0,4
"Saudi Arabia","Soybeans","2008","SAU","April",16,4
"Saudi Arabia","Soybeans","2009","SAU","April",0,4
"Saudi Arabia","Soybeans","2010","SAU","April",0,4
"Saudi Arabia","Soybeans","2011","SAU","April",0,4
"Saudi Arabia","Soybeans","2012","SAU","April",0,4
"Saudi Arabia","Soybeans","2013","SAU","April",0,4
"Saudi Arabia","Soybeans","2014","SAU","April",0,4
"Saudi Arabia","Soybeans","2015","SAU","April",13069,4
"Saudi Arabia","Soybeans","2016","SAU","April",0,4
"Saudi Arabia","Soybeans","2017","SAU","April",274,4
"Saudi Arabia","Soybeans","2018","SAU","April",16,4
"South Africa","Soybeans","2002","ZAF","April",0,4
"South Africa","Soybeans","2003","ZAF","April",0,4
"South Africa","Soybeans","2005","ZAF","April",0,4
"South Africa","Soybeans","2010","ZAF","April",0,4
"South Africa","Soybeans","2011","ZAF","April",0,4
"South Africa","Soybeans","2012","ZAF","April",0,4
"South Africa","Soybeans","2013","ZAF","April",2984,4
"South Africa","Soybeans","2014","ZAF","April",0,4
"Slovenia","Soybeans","2003","SVN","April",10,4
"Sweden","Soybeans","2001","SWE","April",0,4
"Sweden","Soybeans","2002","SWE","April",27,4
"Sweden","Soybeans","2003","SWE","April",53,4
"Sweden","Soybeans","2004","SWE","April",0,4
"Sweden","Soybeans","2005","SWE","April",8,4
"Sweden","Soybeans","2010","SWE","April",0,4
"Sweden","Soybeans","2011","SWE","April",10,4
"Sweden","Soybeans","2013","SWE","April",0,4
"Sweden","Soybeans","2014","SWE","April",0,4
"Syria","Soybeans","2001","SYR","April",0,4
"Syria","Soybeans","2002","SYR","April",0,4
"Syria","Soybeans","2004","SYR","April",0,4
"Syria","Soybeans","2005","SYR","April",0,4
"Syria","Soybeans","2006","SYR","April",0,4
"Syria","Soybeans","2007","SYR","April",4292,4
"Syria","Soybeans","2008","SYR","April",14769,4
"Syria","Soybeans","2009","SYR","April",5709,4
"Syria","Soybeans","2010","SYR","April",4178,4
"Syria","Soybeans","2011","SYR","April",8709,4
"Switzerland(*)","Soybeans","2001","CHE","April",16,4
"Switzerland(*)","Soybeans","2002","CHE","April",0,4
"Switzerland(*)","Soybeans","2003","CHE","April",0,4
"Switzerland(*)","Soybeans","2004","CHE","April",0,4
"Switzerland(*)","Soybeans","2007","CHE","April",0,4
"Switzerland(*)","Soybeans","2008","CHE","April",0,4
"Switzerland(*)","Soybeans","2009","CHE","April",0,4
"Switzerland(*)","Soybeans","2013","CHE","April",0,4
"Trinidad and Tobago","Soybeans","2001","TTO","April",1381,4
"Trinidad and Tobago","Soybeans","2002","TTO","April",1881,4
"Trinidad and Tobago","Soybeans","2003","TTO","April",1081,4
"Trinidad and Tobago","Soybeans","2004","TTO","April",2373,4
"Trinidad and Tobago","Soybeans","2005","TTO","April",1612,4
"Trinidad and Tobago","Soybeans","2007","TTO","April",0,4
"Trinidad and Tobago","Soybeans","2010","TTO","April",0,4
"Trinidad and Tobago","Soybeans","2011","TTO","April",0,4
"Trinidad and Tobago","Soybeans","2012","TTO","April",0,4
"Trinidad and Tobago","Soybeans","2013","TTO","April",0,4
"Trinidad and Tobago","Soybeans","2014","TTO","April",37,4
"Trinidad and Tobago","Soybeans","2015","TTO","April",0,4
"Trinidad and Tobago","Soybeans","2016","TTO","April",0,4
"Trinidad and Tobago","Soybeans","2017","TTO","April",0,4
"Trinidad and Tobago","Soybeans","2018","TTO","April",0,4
"Turkey","Soybeans","2001","TUR","April",4189,4
"Turkey","Soybeans","2002","TUR","April",8962,4
"Turkey","Soybeans","2003","TUR","April",3757,4
"Turkey","Soybeans","2004","TUR","April",9,4
"Turkey","Soybeans","2005","TUR","April",10590,4
"Turkey","Soybeans","2006","TUR","April",9223,4
"Turkey","Soybeans","2007","TUR","April",14989,4
"Turkey","Soybeans","2008","TUR","April",25921,4
"Turkey","Soybeans","2009","TUR","April",15064,4
"Turkey","Soybeans","2010","TUR","April",2992,4
"Turkey","Soybeans","2011","TUR","April",13,4
"Turkey","Soybeans","2012","TUR","April",34686,4
"Turkey","Soybeans","2013","TUR","April",38,4
"Turkey","Soybeans","2014","TUR","April",0,4
"Turkey","Soybeans","2015","TUR","April",0,4
"Turkey","Soybeans","2016","TUR","April",0,4
"Turkey","Soybeans","2017","TUR","April",0,4
"Turkey","Soybeans","2018","TUR","April",0,4
"Tanzania","Soybeans","2011","TZA","April",0,4
"United Kingdom","Soybeans","2001","GBR","April",12,4
"United Kingdom","Soybeans","2002","GBR","April",0,4
"United Kingdom","Soybeans","2003","GBR","April",0,4
"United Kingdom","Soybeans","2004","GBR","April",19,4
"United Kingdom","Soybeans","2005","GBR","April",107,4
"United Kingdom","Soybeans","2006","GBR","April",14,4
"United Kingdom","Soybeans","2007","GBR","April",0,4
"United Kingdom","Soybeans","2008","GBR","April",46,4
"United Kingdom","Soybeans","2009","GBR","April",16,4
"United Kingdom","Soybeans","2010","GBR","April",0,4
"United Kingdom","Soybeans","2011","GBR","April",0,4
"United Kingdom","Soybeans","2012","GBR","April",8,4
"United Kingdom","Soybeans","2013","GBR","April",0,4
"United Kingdom","Soybeans","2014","GBR","April",0,4
"United Kingdom","Soybeans","2015","GBR","April",0,4
"United Kingdom","Soybeans","2016","GBR","April",0,4
"United Kingdom","Soybeans","2017","GBR","April",0,4
"United Kingdom","Soybeans","2018","GBR","April",7,4
"Ukraine","Soybeans","2001","UKR","April",0,4
"Ukraine","Soybeans","2002","UKR","April",0,4
"Ukraine","Soybeans","2003","UKR","April",0,4
"Ukraine","Soybeans","2004","UKR","April",0,4
"Ukraine","Soybeans","2005","UKR","April",15,4
"Ukraine","Soybeans","2006","UKR","April",0,4
"Ukraine","Soybeans","2007","UKR","April",3,4
"Ukraine","Soybeans","2008","UKR","April",0,4
"Ukraine","Soybeans","2011","UKR","April",0,4
"Ukraine","Soybeans","2015","UKR","April",0,4
"Ukraine","Soybeans","2016","UKR","April",0,4
"Ukraine","Soybeans","2017","UKR","April",0,4
"Ukraine","Soybeans","2018","UKR","April",0,4
"Uruguay","Soybeans","2002","URY","April",0,4
"Uruguay","Soybeans","2005","URY","April",0,4
"Uruguay","Soybeans","2009","URY","April",0,4
"Uruguay","Soybeans","2010","URY","April",0,4
"Uruguay","Soybeans","2011","URY","April",0,4
"Uzbekistan, Republic of","Soybeans","2001","UZB","April",0,4
"Uzbekistan, Republic of","Soybeans","2002","UZB","April",0,4
"Uzbekistan, Republic of","Soybeans","2004","UZB","April",0,4
"Venezuela","Soybeans","2001","VEN","April",1209,4
"Venezuela","Soybeans","2002","VEN","April",0,4
"Venezuela","Soybeans","2004","VEN","April",0,4
"Venezuela","Soybeans","2005","VEN","April",0,4
"Venezuela","Soybeans","2006","VEN","April",0,4
"Venezuela","Soybeans","2008","VEN","April",3104,4
"Venezuela","Soybeans","2009","VEN","April",0,4
"Venezuela","Soybeans","2010","VEN","April",0,4
"Venezuela","Soybeans","2011","VEN","April",0,4
"Venezuela","Soybeans","2012","VEN","April",0,4
"Venezuela","Soybeans","2013","VEN","April",0,4
"Venezuela","Soybeans","2014","VEN","April",0,4
"Venezuela","Soybeans","2015","VEN","April",2348,4
"Venezuela","Soybeans","2016","VEN","April",0,4
"Venezuela","Soybeans","2017","VEN","April",2265,4
"Venezuela","Soybeans","2018","VEN","April",0,4
"Namibia","Soybeans","2002","NAM","April",0,4
"Namibia","Soybeans","2009","NAM","April",0,4
"Argentina","Soybeans","2001","ARG","May",0,5
"Argentina","Soybeans","2002","ARG","May",0,5
"Argentina","Soybeans","2003","ARG","May",0,5
"Argentina","Soybeans","2004","ARG","May",0,5
"Argentina","Soybeans","2005","ARG","May",0,5
"Argentina","Soybeans","2006","ARG","May",0,5
"Argentina","Soybeans","2007","ARG","May",0,5
"Argentina","Soybeans","2008","ARG","May",0,5
"Argentina","Soybeans","2009","ARG","May",0,5
"Argentina","Soybeans","2010","ARG","May",0,5
"Argentina","Soybeans","2011","ARG","May",0,5
"Argentina","Soybeans","2017","ARG","May",0,5
"Argentina","Soybeans","2018","ARG","May",0,5
"Netherlands","Soybeans","2001","NLD","May",18,5
"Netherlands","Soybeans","2002","NLD","May",1165,5
"Netherlands","Soybeans","2003","NLD","May",20,5
"Netherlands","Soybeans","2004","NLD","May",3,5
"Netherlands","Soybeans","2005","NLD","May",0,5
"Netherlands","Soybeans","2006","NLD","May",0,5
"Netherlands","Soybeans","2007","NLD","May",16,5
"Netherlands","Soybeans","2008","NLD","May",0,5
"Netherlands","Soybeans","2009","NLD","May",0,5
"Netherlands","Soybeans","2010","NLD","May",0,5
"Netherlands","Soybeans","2011","NLD","May",0,5
"Netherlands","Soybeans","2012","NLD","May",0,5
"Netherlands","Soybeans","2013","NLD","May",0,5
"Netherlands","Soybeans","2014","NLD","May",0,5
"Netherlands","Soybeans","2015","NLD","May",39528,5
"Netherlands","Soybeans","2016","NLD","May",30311,5
"Netherlands","Soybeans","2017","NLD","May",65,5
"Netherlands","Soybeans","2018","NLD","May",118465,5
"Mexico","Soybeans","2001","MEX","May",59584,5
"Mexico","Soybeans","2002","MEX","May",46445,5
"Mexico","Soybeans","2003","MEX","May",83967,5
"Mexico","Soybeans","2004","MEX","May",73887,5
"Mexico","Soybeans","2005","MEX","May",71294,5
"Mexico","Soybeans","2006","MEX","May",77895,5
"Mexico","Soybeans","2007","MEX","May",101524,5
"Mexico","Soybeans","2008","MEX","May",171600,5
"Mexico","Soybeans","2009","MEX","May",119713,5
"Mexico","Soybeans","2010","MEX","May",136132,5
"Mexico","Soybeans","2011","MEX","May",145966,5
"Mexico","Soybeans","2012","MEX","May",167112,5
"Mexico","Soybeans","2013","MEX","May",67929,5
"Mexico","Soybeans","2014","MEX","May",210574,5
"Mexico","Soybeans","2015","MEX","May",131017,5
"Mexico","Soybeans","2016","MEX","May",100857,5
"Mexico","Soybeans","2017","MEX","May",99473,5
"Mexico","Soybeans","2018","MEX","May",167915,5
"Egypt","Soybeans","2001","EGY","May",0,5
"Egypt","Soybeans","2002","EGY","May",0,5
"Egypt","Soybeans","2003","EGY","May",0,5
"Egypt","Soybeans","2004","EGY","May",0,5
"Egypt","Soybeans","2005","EGY","May",2359,5
"Egypt","Soybeans","2006","EGY","May",0,5
"Egypt","Soybeans","2007","EGY","May",4961,5
"Egypt","Soybeans","2008","EGY","May",0,5
"Egypt","Soybeans","2009","EGY","May",36682,5
"Egypt","Soybeans","2010","EGY","May",0,5
"Egypt","Soybeans","2011","EGY","May",13516,5
"Egypt","Soybeans","2012","EGY","May",46566,5
"Egypt","Soybeans","2013","EGY","May",0,5
"Egypt","Soybeans","2014","EGY","May",0,5
"Egypt","Soybeans","2015","EGY","May",0,5
"Egypt","Soybeans","2016","EGY","May",0,5
"Egypt","Soybeans","2017","EGY","May",42789,5
"Egypt","Soybeans","2018","EGY","May",119903,5
"Pakistan","Soybeans","2001","PAK","May",0,5
"Pakistan","Soybeans","2002","PAK","May",0,5
"Pakistan","Soybeans","2004","PAK","May",0,5
"Pakistan","Soybeans","2006","PAK","May",0,5
"Pakistan","Soybeans","2009","PAK","May",0,5
"Pakistan","Soybeans","2011","PAK","May",0,5
"Pakistan","Soybeans","2015","PAK","May",25285,5
"Pakistan","Soybeans","2016","PAK","May",0,5
"Pakistan","Soybeans","2017","PAK","May",25784,5
"Pakistan","Soybeans","2018","PAK","May",50917,5
"Indonesia","Soybeans","2001","IDN","May",20324,5
"Indonesia","Soybeans","2002","IDN","May",33124,5
"Indonesia","Soybeans","2003","IDN","May",24747,5
"Indonesia","Soybeans","2004","IDN","May",893,5
"Indonesia","Soybeans","2005","IDN","May",27944,5
"Indonesia","Soybeans","2006","IDN","May",49104,5
"Indonesia","Soybeans","2007","IDN","May",10815,5
"Indonesia","Soybeans","2008","IDN","May",56082,5
"Indonesia","Soybeans","2009","IDN","May",61975,5
"Indonesia","Soybeans","2010","IDN","May",48975,5
"Indonesia","Soybeans","2011","IDN","May",64008,5
"Indonesia","Soybeans","2012","IDN","May",84146,5
"Indonesia","Soybeans","2013","IDN","May",42228,5
